Random waveform, supplied seed
Total number of intervals = 450 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330, 64301, 11203, 7291, 87477, 77485, 42055, 26865, 94592, 66869, 17835, 55977, 82437, 15775, 87559, 105401, 88752, 94531, 101303, 86640, 84818, 20221, 43599, 52779, 89855, 48532, 107423, 46535, 47535, 49633, 30334, 17207, 106074, 48912, 96483, 39228, 92350, 85084, 81993, 101617, 16730, 71079, 108942, 55406, 42279, 21876, 34140, 42897, 18462, 100375, 41347, 101594, 47486, 73393, 51134, 58201, 71020, 72071, 93446, 28724, 59269, 74624, 52368, 9687, 44165, 6895, 55457, 61164, 108384, 33319, 97895, 39720, 68554, 86849, 30264, 100754, 98098, 86028, 93054, 42348, 29490, 18187, 95113, 8570, 62285, 52582, 34260, 59493, 58208, 93458, 18056)
Average QPS expected = 58024
Timestamp start: 1778502315784
Timestamp end: 1778504116190

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      257.2   108.0    74.4   123.9   138.6   239.7   291.4   319.4   343.3   370.4   402.6   452.1   548.0   724.9  1783.1  65911.0    66010
read      253.2   109.4    74.4   121.9   136.0   234.7   286.8   314.6   337.4   364.7   397.9   448.7   547.9   749.5  1665.2  73768.5    73937
read      257.5   107.0    74.4   125.8   140.6   245.2   293.1   319.5   341.0   364.9   393.5   434.6   518.6   684.1  2448.5  54847.5    55020
read      257.5   100.7    74.4   126.2   141.0   246.3   293.7   320.2   341.5   364.5   392.2   432.7   510.2   640.8  1490.1  53134.8    53235
read      260.5   136.3    74.4   124.6   139.2   236.5   289.1   318.8   343.6   372.6   409.9   467.2   600.4  1213.3  3699.9  97577.0    97743
read      236.5   154.1    93.8   161.6   173.8   225.2   245.4   256.5   266.1   275.8   292.4   320.7   416.9  1973.7  6946.4   5459.2     5419
read      247.4   103.1    80.4   156.4   173.5   240.9   265.4   278.6   289.2   301.6   319.8   350.1   413.2   978.6  3805.5  14705.8    14764
read      234.7    98.6    86.8   158.3   171.1   227.0   247.8   260.0   269.1   280.0   295.0   322.4   403.8   979.2  4235.5   7484.0     7451
read      256.0    99.5    74.4   127.8   142.7   247.7   291.7   315.6   334.5   356.3   382.0   421.5   499.6   632.1  1909.9  48014.0    48208
read      244.5    74.8    80.4   153.0   170.3   239.4   264.6   278.0   288.7   300.8   319.3   349.9   415.8   831.2  2295.2  16144.8    16149
read      250.7   116.4    74.4   120.5   134.4   230.2   282.5   310.5   332.9   360.3   394.1   445.8   553.2   864.8  2741.3  78983.5    78989
read      249.4    72.2    80.4   151.2   169.0   245.5   272.1   286.9   296.4   311.4   330.7   361.6   426.0   540.3  2226.2  18873.0    18886
read      252.2   116.9    74.4   121.5   135.8   232.0   284.9   313.0   335.8   363.6   397.1   448.4   549.3   783.7  2892.1  75904.0    75954
read      258.3   104.0    74.4   129.9   145.5   250.7   292.7   315.8   334.2   355.5   380.5   419.3   495.5   681.6  3128.8  44317.0    44409
read      247.4    98.9    80.4   153.0   171.0   241.3   266.9   280.8   291.1   304.1   321.7   354.1   422.6   958.7  3913.9  16538.0    16431
read      251.7   126.9    74.4   119.8   133.9   230.4   281.8   309.6   331.8   360.8   397.0   451.4   574.8  1043.3  3326.5  85875.5    85707
read      254.3   105.4    74.4   123.3   138.2   241.0   289.6   315.2   336.1   360.8   390.8   435.2   529.5   686.7  1157.1  58390.0    58253
read      257.9   137.9    74.4   124.1   139.0   233.6   285.6   314.0   337.3   366.7   403.7   461.7   593.3  1475.2  3806.1 103712.8   103867
read      254.6    79.2    86.8   150.0   168.1   250.5   278.9   294.1   306.5   320.5   342.6   372.4   436.8   726.1  1895.3  21721.8    21604
read      255.2   156.9    74.4   121.2   135.4   230.6   282.6   310.7   332.9   361.6   398.8   456.6   594.4  1631.7  4746.8  90312.5    90401
read      250.3   116.4    74.4   120.2   134.2   229.9   281.5   309.1   330.7   358.9   395.1   450.5   565.5   869.8  1732.8  84690.5    84467
read      252.3   126.1    74.4   121.6   135.9   229.3   280.8   308.7   330.7   359.2   396.5   455.6   585.1  1123.9  2881.9 100001.0    99700
read      259.1    90.3    74.4   138.7   156.1   255.5   289.8   308.6   321.8   340.8   364.6   399.5   472.4   612.0  2419.4  31925.5    32052
read      246.9    70.3    80.4   150.7   168.4   242.7   268.8   283.3   293.4   307.4   326.0   357.9   421.0   788.5  1974.5  18258.8    18173
read      253.7   116.3    74.4   121.8   136.0   235.7   287.0   314.0   336.2   363.1   395.7   445.3   545.3   877.1  2842.2  67689.2    67789
read      256.3    97.6    74.4   126.2   141.2   246.4   292.2   316.3   336.2   359.8   388.2   430.0   509.4   641.4  1168.4  51487.2    51929
