Random waveform, supplied seed
Total number of intervals = 120 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453)
Average QPS expected = 55318
Timestamp start: 1778311493079
Timestamp end: 1778313293389

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      265.4   111.1    80.4   132.7   147.3   250.1   304.5   332.4   353.5   377.4   405.2   448.8   532.8   718.7  2666.1  61467.9    61431
read      259.7   114.9    74.4   130.4   144.7   239.3   293.1   320.8   343.0   369.2   401.0   449.7   549.4   894.7  2874.4  87123.3    87172
read      264.4   123.3    74.4   133.2   148.8   244.5   294.5   321.5   343.1   369.2   401.6   452.2   571.5  1308.3  3259.2 108295.1   108181
read      260.4   118.8    74.4   130.3   144.5   240.6   294.9   322.7   344.3   370.4   401.9   450.4   549.7   867.2  2837.8  80379.3    80515
read      270.0    96.1    80.4   142.5   158.3   265.2   306.7   327.7   343.7   363.9   388.7   425.5   503.0   672.5  1974.5  37188.5    37149
read      249.0    79.6    86.8   157.4   172.6   243.0   269.4   284.4   294.8   308.6   325.9   360.6   432.7   727.6  2608.8  13441.7    13444
read      260.9   118.9    80.4   129.8   144.0   242.1   297.4   325.3   346.4   372.3   402.8   450.0   546.4   765.1  2546.7  71935.5    72057
read      260.7   116.1    74.4   130.1   144.3   242.5   297.7   325.4   346.4   372.5   402.4   447.2   538.3   734.9  2980.5  70108.6    70041
read      256.6   115.4    74.4   129.0   143.1   235.4   289.0   317.2   339.0   365.6   398.0   446.0   549.6   899.3  2357.3  90230.9    90162
read      267.0   107.7    80.4   134.7   149.7   256.1   306.4   331.7   350.5   373.3   400.6   440.5   524.6   694.3  2946.0  52005.5    52082
read      265.0   106.2    80.4   150.2   166.8   260.9   293.5   311.0   323.1   340.7   364.4   399.0   473.2   697.2  2788.0  24258.5    24258
read      257.9   110.5    74.4   128.8   142.6   239.7   294.9   322.0   343.0   368.1   398.1   441.6   536.8   733.5  2925.4  72124.5    72013
read      262.9   108.9    74.4   132.0   146.5   249.9   302.5   328.0   346.4   370.3   398.3   439.0   526.6   707.7  1998.9  58010.6    58012
read      265.9   110.6    80.4   136.2   151.2   258.8   304.6   326.9   343.7   365.1   391.5   429.6   508.8   676.7  2873.5  45379.7    45398
read      265.5   110.5    74.4   134.1   149.1   256.2   305.2   329.1   346.6   369.3   396.2   434.8   515.4   684.9  2809.3  50162.1    50177
read      265.2    97.2    80.4   140.2   155.9   262.2   300.5   319.1   334.3   351.9   376.5   414.0   495.9   674.2  2264.7  34523.6    34504
read      261.8   113.2    80.4   129.7   143.9   244.6   299.4   326.9   346.7   372.4   402.8   448.9   542.9   802.1  2890.4  65999.9    66010
read      256.3   105.9    74.4   128.2   142.0   237.3   293.2   320.9   342.1   368.0   398.5   442.9   533.1   693.0  1436.6  73882.1    73937
read      261.0   111.9    80.4   131.2   145.6   249.5   299.7   323.8   342.4   365.2   393.1   433.2   517.6   685.4  3117.7  55039.5    55020
read      264.3   107.3    80.4   133.8   148.8   253.8   303.6   328.0   345.6   368.9   396.3   434.8   517.2   699.9  2782.7  53227.8    53235
read      255.9   114.4    74.4   129.1   143.4   235.0   286.8   314.5   335.4   361.3   394.3   443.4   557.6   967.7  2498.2  97689.0    97743
read      227.6   109.2    93.8   153.9   165.4   217.6   239.7   252.3   262.4   273.6   290.9   318.7   405.4  1150.2  4002.4   5431.7     5419
read      253.1    82.4    86.8   154.1   170.7   246.6   274.4   290.6   302.2   316.1   337.2   374.0   457.1   737.0  2988.2  14776.5    14764
read      234.4    99.0    86.8   154.7   168.1   226.4   249.8   263.4   272.9   285.9   302.2   332.3   417.1   746.6  3844.4   7506.9     7451
read      279.7   123.8    74.4   134.3   149.7   262.4   317.8   351.2   377.4   403.5   435.9   484.2   579.9   790.6  2785.8  48178.3    48208
read      262.6    85.9    80.4   154.4   171.7   256.9   287.8   304.8   317.0   333.7   356.7   393.9   471.8   714.4  1993.5  16105.6    16149
read      279.3   163.9    74.4   132.7   147.8   250.1   306.2   340.1   368.4   402.2   447.3   513.2   671.1  1470.4  5279.0  79075.6    78989
read      263.8    86.5    86.8   157.7   174.7   259.4   288.5   304.4   315.9   331.0   351.0   388.9   469.3   724.5  2725.9  18880.9    18886
read      264.3   113.2    80.4   132.7   147.1   245.4   300.0   328.2   348.6   374.4   406.0   456.0   562.6   823.8  2825.7  76044.5    75954
read      269.7   100.4    80.4   139.5   154.6   263.3   308.6   331.2   347.0   368.9   395.2   433.6   513.9   668.7  1900.6  44423.5    44409
read      259.4   115.9    86.8   158.3   175.0   253.1   280.6   295.6   307.8   320.6   341.8   378.2   462.4   741.8  4350.2  16385.7    16431
read      261.9   115.3    74.4   131.6   146.0   241.5   295.3   323.6   344.8   371.4   403.6   453.7   561.4   922.1  2496.6  85763.8    85707
read      268.3   109.9    80.4   135.0   149.7   254.5   308.2   334.8   354.4   378.7   407.5   451.4   537.5   689.2  2607.9  58239.1    58253
read      270.1   120.4    80.4   137.0   152.4   250.4   301.3   329.7   350.7   377.1   410.4   462.4   587.1  1074.5  3083.7 104001.5   103867
read      267.2    98.7    86.8   154.8   171.9   262.2   293.4   310.7   322.4   339.3   362.5   399.0   481.9   741.1  3367.6  21587.0    21604
read      259.5   115.6    80.4   130.8   145.1   238.9   292.1   320.1   341.3   368.1   401.0   450.6   554.8   896.2  2453.1  90371.6    90401
read      260.8   117.5    80.4   130.7   145.0   240.1   294.8   323.1   343.9   370.4   402.7   452.3   557.7   887.9  3206.6  84516.2    84467
read      263.2   119.6    74.4   133.2   148.3   243.0   294.1   321.8   342.7   368.8   401.2   452.4   572.1  1040.6  3075.6  99799.4    99700
read      273.0    94.1    80.4   147.2   163.5   269.5   307.8   327.4   341.6   360.8   385.7   422.4   501.3   692.9  2619.6  32046.0    32052
read      259.9    87.7    86.8   155.9   173.0   255.8   284.9   300.5   312.4   326.1   344.8   379.8   456.0   714.9  3125.6  18150.9    18173
read      266.4   110.5    74.4   133.3   148.2   249.1   304.1   332.1   352.7   378.8   409.9   456.0   547.7   759.2  2750.9  67648.6    67789
read      269.1   108.2    80.4   136.7   151.5   258.8   309.7   334.6   352.6   375.2   402.5   443.3   525.6   671.3  2393.6  51915.7    51929
read      261.2   115.3    80.4   131.3   145.7   240.9   295.0   323.2   343.6   370.1   402.5   452.2   554.1   900.8  2831.4  83821.9    83850
read      262.6   115.0    93.8   156.3   173.4   257.2   286.1   301.9   313.7   328.2   347.1   386.4   468.2   790.9  6006.3  18633.5    18614
read      269.5    95.0    86.8   147.8   163.9   266.4   302.4   320.4   334.7   350.7   374.6   410.8   491.9   709.3  2851.9  29325.0    29315
read      276.0   123.0    80.4   139.3   155.6   257.3   307.3   335.1   356.5   382.9   416.7   468.2   603.8  1173.2  2734.5 108109.7   108090
read      268.1   106.0    86.8   149.6   166.1   264.8   298.4   316.0   329.1   344.3   368.4   403.6   488.0   701.3  3396.5  26972.3    27024
