Random waveform, supplied seed
Total number of intervals = 120 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453)
Average QPS expected = 55318
Timestamp start: 1778464927837
Timestamp end: 1778466728145

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      264.4   121.4    74.4   126.8   141.5   248.2   304.2   333.0   353.8   378.0   407.9   455.4   550.2   746.2  3289.1  61423.7    61431
read      259.6   120.0    74.4   124.9   139.5   237.4   292.2   321.2   343.2   369.9   404.7   463.2   591.5  1015.9  2568.1  87166.6    87172
read      273.1   138.2    74.4   131.2   147.5   250.9   302.7   332.1   354.3   382.5   423.2   487.7   634.1  1376.2  3760.9 108074.9   108181
read      260.2   117.0    74.4   124.6   139.2   239.0   295.1   324.6   346.1   372.6   407.4   463.6   581.2   872.7  2355.7  80357.7    80515
read      273.8   102.4    74.4   139.8   156.9   271.0   315.3   338.0   353.9   371.7   393.9   426.3   498.3   635.0  2952.8  37147.5    37149
read      250.7    73.6    86.8   160.2   175.4   247.9   274.5   288.8   297.9   310.8   325.8   351.0   407.0   540.8  2334.9  13488.1    13444
read      266.1   118.0    74.4   126.9   141.6   245.7   303.2   333.9   356.5   383.2   417.9   471.0   589.8   794.6  2608.9  72007.5    72057
read      263.3   121.7    74.4   125.9   140.5   243.7   301.0   331.5   353.7   379.6   412.1   462.5   568.2   758.4  2756.9  69886.1    70041
read      261.4   132.3    74.4   125.9   140.7   239.2   293.3   322.4   344.6   371.2   407.1   465.5   590.7  1060.5  3295.1  90215.7    90162
read      267.1   108.5    74.4   129.6   144.9   256.4   308.9   335.6   354.7   376.5   403.2   446.8   538.2   695.5  2530.1  52089.3    52082
read      265.7    91.0    80.4   149.4   167.1   264.1   297.9   315.7   328.7   343.5   363.9   393.4   458.7   578.3  2760.0  24215.9    24258
read      261.8   118.7    74.4   125.2   139.9   242.0   298.5   328.4   350.2   375.6   409.1   461.6   570.9   793.2  2628.3  72055.9    72013
read      267.3   121.6    74.4   128.7   143.8   252.9   308.3   336.9   357.4   380.7   409.2   453.9   545.7   701.9  3684.0  58002.6    58012
read      271.0   106.3    74.4   133.6   150.0   264.0   313.1   338.5   356.6   376.6   400.5   436.3   518.6   668.1  2139.7  45263.1    45398
read      268.2   113.5    74.4   130.8   146.4   258.2   310.1   337.0   356.0   377.0   402.5   442.8   530.0   672.5  2644.6  50263.6    50177
read      271.6    94.0    80.4   141.1   158.3   269.3   310.8   332.4   347.1   365.4   387.1   419.0   490.7   636.4  1989.1  34497.2    34504
read      263.3   115.7    68.9   125.7   140.5   245.6   302.3   332.0   353.3   378.1   409.7   458.7   560.6   740.3  2718.0  66069.1    66010
read      262.5   119.8    74.4   125.0   139.8   242.5   298.8   328.7   350.6   376.4   410.4   463.7   579.5   845.8  2900.4  73887.0    73937
read      268.0   113.9    74.4   129.3   144.7   255.8   310.1   337.7   357.5   380.0   407.4   451.1   542.9   692.5  2396.3  55004.2    55020
read      268.9   122.6    74.4   129.3   144.7   257.1   310.4   337.5   357.0   379.2   406.2   450.5   544.7   770.7  3322.1  53218.7    53235
read      263.1   125.4    74.4   127.3   142.1   241.6   294.3   322.9   344.4   371.4   407.8   467.1   602.8  1076.3  3160.1  97758.0    97743
read      228.3    80.2    93.8   157.3   169.0   220.0   242.6   254.8   264.8   274.8   291.0   316.4   381.8   877.7  3218.1   5450.7     5419
read      261.6    83.6    80.4   158.8   175.6   257.1   287.4   303.8   315.6   330.5   348.9   380.4   456.4   627.2  2715.8  14718.1    14764
read      235.6    90.4    86.8   157.8   170.7   227.5   252.3   266.3   275.4   288.7   305.1   332.8   400.3   755.3  3446.0   7448.7     7451
read      287.4   134.5    74.4   129.1   144.6   267.3   328.4   364.1   390.8   423.4   463.5   522.8   627.6   804.5  3043.4  48267.6    48208
read      267.6    84.4    80.4   156.2   174.4   263.7   295.8   313.7   326.5   342.1   363.1   394.6   468.7   613.1  2150.0  16203.7    16149
read      265.5   127.4    68.9   124.9   139.6   241.3   297.9   329.1   352.4   380.5   418.9   481.4   637.4  1065.9  2681.9  79062.4    78989
read      262.8    90.2    80.4   156.5   174.1   260.0   290.6   306.7   317.7   332.2   349.4   377.8   438.5   640.5  2891.9  18910.2    18886
read      262.5   117.9    68.9   125.7   140.4   242.0   298.4   328.7   350.5   376.2   410.6   464.4   579.1   801.5  2569.5  75915.1    75954
read      273.1   108.5    80.4   134.3   150.7   265.7   315.5   340.7   358.9   379.4   403.3   442.4   529.4   687.6  2629.5  44389.2    44409
read      262.6   126.0    86.8   159.6   176.4   258.0   287.6   303.3   314.6   328.3   345.2   374.0   440.7   853.9  7081.4  16345.7    16431
read      266.0   124.1    74.4   127.7   142.2   243.6   298.3   328.6   350.8   378.4   416.4   475.8   613.7  1136.6  2555.2  85634.0    85707
read      270.8   117.4    74.4   130.3   145.5   255.7   312.3   341.4   362.7   387.0   416.7   461.4   554.5   729.9  2817.1  58226.2    58253
read      280.5   156.5    74.4   133.0   149.7   256.2   308.7   338.6   361.9   391.9   433.9   500.9   667.1  1807.4  3960.7 103883.9   103867
read      269.1    83.9    74.4   155.2   173.7   267.1   300.4   317.3   330.1   344.1   364.6   394.7   460.9   586.9  2396.0  21573.1    21604
read      265.8   129.2    74.4   127.9   142.8   243.7   297.4   327.1   348.8   376.1   414.6   474.0   609.9  1058.9  3146.9  90354.6    90401
read      263.8   133.7    74.4   126.1   140.8   240.8   296.1   325.8   347.3   374.2   411.1   469.2   604.1  1186.2  4009.4  84418.6    84467
read      270.6   135.1    74.4   129.8   145.5   248.5   300.7   329.9   351.8   379.3   419.5   482.7   629.9  1379.0  2944.8  99655.0    99700
read      277.5   108.0    80.4   148.7   166.3   274.8   314.3   335.0   349.1   367.0   389.0   421.6   496.4   671.1  3051.5  32025.3    32052
read      262.9    78.9    86.8   158.1   175.7   260.2   290.9   307.2   318.2   332.7   349.8   379.1   443.6   589.0  1969.4  18171.8    18173
read      263.3   119.2    74.4   125.9   140.4   245.2   301.1   329.6   349.6   373.9   408.0   462.2   575.4   770.7  2821.3  67609.5    67789
read      264.3   111.6    74.4   128.7   143.6   254.5   304.5   329.0   345.9   367.6   395.8   441.1   538.7   732.7  2949.6  51780.3    51929
read      261.6   122.0    74.4   125.4   140.0   240.5   294.8   323.6   344.8   370.8   407.3   467.4   597.5   925.8  2893.0  83767.7    83850
read      254.8    78.5    80.4   152.4   170.1   250.8   281.0   296.4   308.5   320.9   340.2   369.9   435.1   585.8  2118.4  18665.5    18614
read      268.4    96.1    74.4   144.4   162.4   266.3   303.2   321.5   335.8   351.6   372.4   403.2   470.4   605.8  3329.9  29244.0    29315
read      281.5   147.0    74.4   132.9   149.9   258.3   310.0   339.6   362.9   393.1   435.7   504.0   675.7  1664.4  3713.2 108060.1   108090
read      264.2    96.1    80.4   145.3   163.2   262.2   296.7   314.7   327.5   342.5   363.6   395.3   462.9   585.2  2881.8  27003.3    27024
read      266.8   109.2    74.4   130.9   146.3   258.5   308.3   332.9   349.9   370.9   397.4   437.0   528.8   687.6  2514.2  49934.7    49907
read      237.2    90.9    86.8   159.5   173.2   229.7   254.2   268.1   277.5   289.8   305.5   331.2   393.3   747.2  3865.9   9151.8     9150
read      266.3   125.7    80.4   137.8   154.4   261.3   300.9   320.3   335.2   352.0   374.1   411.4   504.1   874.3  4791.0  34299.6    34328
read      265.7   112.2    74.4   129.3   144.5   255.5   306.6   331.8   349.2   370.6   398.9   443.8   540.0   688.6  2440.7  51914.5    51881
read      248.1    79.2    86.8   156.3   173.0   242.3   270.7   285.8   295.9   309.4   325.2   352.6   415.9   561.6  2907.2  14574.1    14569
read      261.2   121.1    74.4   124.6   139.2   240.2   295.0   323.4   344.2   369.8   405.2   466.4   605.0   997.9  2591.7  81552.3    81517
read      260.7   118.0    74.4   124.6   139.2   240.6   295.8   324.3   344.8   369.8   404.7   464.2   590.2   860.2  2322.1  78699.6    78694
read      265.7   136.9    74.4   126.8   141.7   243.3   296.0   324.2   345.1   371.2   409.6   475.4   631.5  1411.0  3390.9  93357.1    93409
read      265.7    96.9    74.4   135.4   151.5   261.9   304.4   325.0   339.9   358.2   381.6   419.9   503.4   657.2  2100.0  39005.1    39093
read      258.7   119.9    80.4   151.9   170.8   252.2   283.1   299.0   311.4   325.2   343.9   374.7   457.2   879.5  6097.5  18692.7    18729
read      260.9   120.7    74.4   123.9   138.4   241.4   296.8   324.8   344.4   369.1   402.6   462.5   593.1   908.6  2678.1  70781.1    70818
read      262.2   373.6    80.4   148.2   166.5   256.6   290.5   308.3   320.1   336.4   357.3   391.9   468.8   624.4  3116.9  21950.7    21942
read      264.3   129.5    74.4   126.3   141.2   242.6   295.4   323.8   344.7   370.9   408.2   472.3   625.9  1193.4  2601.7  91690.1    91810
