timestamp,core0,core1,core2,core3
2026-05-13T15:37:36.280054,35.40,98.70,93.70,100.00
2026-05-13T15:37:36.628629,51.40,94.40,97.10,100.00
2026-05-13T15:37:36.732279,9.10,100.00,100.00,100.00
2026-05-13T15:37:36.835868,0.00,100.00,100.00,100.00
2026-05-13T15:37:36.939367,10.00,91.70,100.00,100.00
2026-05-13T15:37:37.042722,16.70,100.00,100.00,100.00
2026-05-13T15:37:37.146516,0.00,100.00,100.00,100.00
2026-05-13T15:37:37.250240,18.20,100.00,100.00,100.00
2026-05-13T15:37:37.354145,9.10,90.90,100.00,100.00
2026-05-13T15:37:37.457891,10.00,90.00,100.00,100.00
2026-05-13T15:37:37.561887,10.00,100.00,100.00,100.00
2026-05-13T15:37:37.665546,0.00,100.00,100.00,100.00
2026-05-13T15:37:37.769865,10.00,100.00,100.00,100.00
2026-05-13T15:37:37.874516,9.10,100.00,100.00,100.00
2026-05-13T15:37:37.978971,10.00,100.00,100.00,100.00
2026-05-13T15:37:38.082842,0.00,100.00,100.00,100.00
2026-05-13T15:37:38.186620,18.20,100.00,100.00,100.00
2026-05-13T15:37:38.290595,10.00,100.00,100.00,100.00
2026-05-13T15:37:38.394353,20.00,100.00,100.00,100.00
2026-05-13T15:37:38.498366,10.00,100.00,100.00,100.00
2026-05-13T15:37:38.602050,9.10,100.00,100.00,100.00
2026-05-13T15:37:38.705751,0.00,100.00,100.00,100.00
2026-05-13T15:37:38.809474,16.70,88.90,100.00,100.00
2026-05-13T15:37:38.913050,18.20,100.00,100.00,100.00
2026-05-13T15:37:39.016756,9.10,100.00,100.00,100.00
2026-05-13T15:37:39.120512,10.00,100.00,80.00,100.00
2026-05-13T15:37:39.224364,0.00,100.00,100.00,100.00
2026-05-13T15:37:39.327963,10.00,100.00,100.00,100.00
2026-05-13T15:37:39.431594,9.10,100.00,100.00,100.00
2026-05-13T15:37:39.535300,0.00,100.00,100.00,100.00
2026-05-13T15:37:39.639106,10.00,90.90,100.00,100.00
2026-05-13T15:37:39.743120,9.10,100.00,100.00,100.00
2026-05-13T15:37:39.847033,10.00,100.00,100.00,100.00
2026-05-13T15:37:39.950862,9.10,100.00,100.00,100.00
2026-05-13T15:37:40.054546,10.00,100.00,100.00,100.00
2026-05-13T15:37:40.158172,10.00,100.00,100.00,100.00
2026-05-13T15:37:40.261920,9.10,100.00,100.00,100.00
2026-05-13T15:37:40.365649,10.00,100.00,100.00,100.00
2026-05-13T15:37:40.469607,0.00,100.00,100.00,100.00
2026-05-13T15:37:40.573358,16.70,100.00,100.00,100.00
2026-05-13T15:37:40.677264,40.00,100.00,100.00,100.00
2026-05-13T15:37:40.781198,10.00,100.00,100.00,100.00
2026-05-13T15:37:40.884671,0.00,100.00,100.00,100.00
2026-05-13T15:37:40.988534,10.00,100.00,100.00,100.00
2026-05-13T15:37:41.092877,9.10,100.00,100.00,100.00
2026-05-13T15:37:41.196746,18.20,100.00,100.00,100.00
2026-05-13T15:37:41.300672,10.00,100.00,100.00,100.00
2026-05-13T15:37:41.403957,9.10,100.00,100.00,100.00
2026-05-13T15:37:41.507714,10.00,100.00,100.00,100.00
2026-05-13T15:37:41.611832,9.10,100.00,100.00,100.00
2026-05-13T15:37:41.715719,10.00,100.00,100.00,100.00
2026-05-13T15:37:41.819707,0.00,100.00,100.00,100.00
2026-05-13T15:37:41.923616,10.00,100.00,100.00,100.00
2026-05-13T15:37:42.027449,9.10,100.00,100.00,100.00
2026-05-13T15:37:42.131448,0.00,100.00,100.00,100.00
2026-05-13T15:37:42.235149,18.20,100.00,100.00,100.00
2026-05-13T15:37:42.338880,18.20,100.00,100.00,100.00
2026-05-13T15:37:42.442708,18.20,100.00,100.00,100.00
2026-05-13T15:37:42.546502,0.00,80.00,100.00,100.00
2026-05-13T15:37:42.650812,20.00,100.00,100.00,100.00
2026-05-13T15:37:42.754489,9.10,100.00,100.00,100.00
2026-05-13T15:37:42.858303,18.20,100.00,100.00,100.00
2026-05-13T15:37:42.962121,0.00,100.00,100.00,100.00
2026-05-13T15:37:43.065720,10.00,100.00,100.00,100.00
2026-05-13T15:37:43.169348,18.20,100.00,100.00,100.00
2026-05-13T15:37:43.272786,0.00,100.00,100.00,100.00
2026-05-13T15:37:43.376464,10.00,100.00,100.00,100.00
2026-05-13T15:37:43.480055,18.20,100.00,100.00,100.00
2026-05-13T15:37:43.583901,0.00,100.00,100.00,100.00
2026-05-13T15:37:43.687594,16.70,100.00,100.00,100.00
2026-05-13T15:37:43.791338,10.00,100.00,100.00,100.00
2026-05-13T15:37:43.895239,9.10,100.00,100.00,100.00
2026-05-13T15:37:43.999201,0.00,100.00,100.00,100.00
2026-05-13T15:37:44.102747,9.10,100.00,100.00,100.00
2026-05-13T15:37:44.206413,18.20,100.00,100.00,100.00
2026-05-13T15:37:44.310225,0.00,100.00,100.00,100.00
2026-05-13T15:37:44.414013,10.00,100.00,100.00,100.00
2026-05-13T15:37:44.517602,10.00,100.00,100.00,100.00
2026-05-13T15:37:44.621111,0.00,100.00,100.00,100.00
2026-05-13T15:37:44.724551,9.10,100.00,100.00,100.00
2026-05-13T15:37:44.828592,10.00,100.00,100.00,100.00
2026-05-13T15:37:44.932428,18.20,100.00,100.00,100.00
2026-05-13T15:37:45.036300,0.00,100.00,100.00,100.00
2026-05-13T15:37:45.139895,10.00,100.00,100.00,100.00
2026-05-13T15:37:45.243579,9.10,100.00,100.00,100.00
2026-05-13T15:37:45.347200,10.00,100.00,100.00,100.00
2026-05-13T15:37:45.450993,0.00,100.00,100.00,100.00
2026-05-13T15:37:45.554643,10.00,100.00,100.00,100.00
2026-05-13T15:37:45.658849,10.00,100.00,100.00,100.00
2026-05-13T15:37:45.762607,9.10,100.00,100.00,100.00
2026-05-13T15:37:45.866331,10.00,100.00,100.00,100.00
2026-05-13T15:37:45.970130,9.10,100.00,100.00,100.00
2026-05-13T15:37:46.074199,10.00,100.00,100.00,100.00
2026-05-13T15:37:46.177950,9.10,100.00,100.00,100.00
2026-05-13T15:37:46.281440,10.00,100.00,100.00,100.00
2026-05-13T15:37:46.385175,10.00,100.00,100.00,100.00
2026-05-13T15:37:46.488783,10.00,100.00,100.00,100.00
2026-05-13T15:37:46.592259,0.00,100.00,100.00,100.00
2026-05-13T15:37:46.696076,10.00,100.00,100.00,100.00
2026-05-13T15:37:46.799933,9.10,100.00,100.00,100.00
2026-05-13T15:37:46.903610,10.00,100.00,100.00,100.00
2026-05-13T15:37:47.007123,9.10,100.00,100.00,100.00
2026-05-13T15:37:47.110864,10.00,100.00,100.00,100.00
2026-05-13T15:37:47.215006,18.20,100.00,100.00,100.00
2026-05-13T15:37:47.319840,11.10,100.00,100.00,100.00
2026-05-13T15:37:47.424397,22.20,100.00,100.00,100.00
2026-05-13T15:37:47.528779,20.00,100.00,100.00,100.00
2026-05-13T15:37:47.632691,11.10,100.00,100.00,100.00
2026-05-13T15:37:47.737841,12.50,100.00,100.00,100.00
2026-05-13T15:37:47.842143,11.10,100.00,100.00,100.00
2026-05-13T15:37:47.946862,20.00,100.00,100.00,100.00
2026-05-13T15:37:48.051527,33.30,100.00,100.00,100.00
2026-05-13T15:37:48.155506,30.00,100.00,100.00,100.00
2026-05-13T15:37:48.261247,20.00,100.00,100.00,100.00
2026-05-13T15:37:48.366562,33.30,100.00,100.00,100.00
2026-05-13T15:37:48.470717,20.00,100.00,100.00,100.00
2026-05-13T15:37:48.577142,22.20,100.00,100.00,100.00
2026-05-13T15:37:48.680907,30.00,100.00,100.00,100.00
2026-05-13T15:37:48.785132,11.10,100.00,100.00,100.00
2026-05-13T15:37:48.889250,22.20,100.00,100.00,100.00
2026-05-13T15:37:48.992756,20.00,90.90,100.00,100.00
2026-05-13T15:37:49.096304,12.50,40.00,100.00,100.00
2026-05-13T15:37:49.200423,27.30,66.70,100.00,100.00
2026-05-13T15:37:49.304736,22.20,63.60,100.00,100.00
2026-05-13T15:37:49.409150,22.20,80.00,100.00,100.00
2026-05-13T15:37:49.513238,20.00,90.00,100.00,100.00
2026-05-13T15:37:49.617920,30.00,100.00,100.00,100.00
2026-05-13T15:37:49.722650,20.00,100.00,100.00,100.00
2026-05-13T15:37:49.827085,22.20,100.00,100.00,100.00
2026-05-13T15:37:49.932050,30.00,100.00,100.00,100.00
2026-05-13T15:37:50.036568,30.00,100.00,100.00,100.00
2026-05-13T15:37:50.140914,11.10,100.00,100.00,100.00
2026-05-13T15:37:50.245477,30.00,100.00,100.00,100.00
2026-05-13T15:37:50.352587,30.00,100.00,100.00,100.00
2026-05-13T15:37:50.457328,22.20,100.00,100.00,100.00
2026-05-13T15:37:50.561492,22.20,100.00,100.00,100.00
2026-05-13T15:37:50.667685,30.00,100.00,100.00,100.00
2026-05-13T15:37:50.772455,33.30,100.00,100.00,100.00
2026-05-13T15:37:50.877558,22.20,100.00,100.00,100.00
2026-05-13T15:37:50.981983,22.20,100.00,100.00,100.00
2026-05-13T15:37:51.086422,20.00,100.00,100.00,100.00
2026-05-13T15:37:51.190771,22.20,100.00,100.00,100.00
2026-05-13T15:37:51.295499,22.20,100.00,100.00,100.00
2026-05-13T15:37:51.400333,22.20,100.00,100.00,100.00
2026-05-13T15:37:51.504650,11.10,100.00,100.00,100.00
2026-05-13T15:37:51.609176,30.00,100.00,100.00,100.00
2026-05-13T15:37:51.713778,22.20,100.00,100.00,100.00
2026-05-13T15:37:51.818897,30.00,100.00,100.00,100.00
2026-05-13T15:37:51.923660,30.00,100.00,100.00,100.00
2026-05-13T15:37:52.027990,11.10,100.00,100.00,100.00
2026-05-13T15:37:52.132044,33.30,100.00,100.00,100.00
2026-05-13T15:37:52.236580,22.20,100.00,100.00,100.00
2026-05-13T15:37:52.342462,66.70,100.00,100.00,100.00
2026-05-13T15:37:52.448696,100.00,100.00,100.00,100.00
2026-05-13T15:37:53.185658,76.70,100.00,100.00,100.00
2026-05-13T15:37:53.290931,57.10,88.90,100.00,100.00
2026-05-13T15:37:53.396413,75.00,100.00,100.00,100.00
2026-05-13T15:37:53.500002,62.50,90.00,100.00,100.00
2026-05-13T15:37:53.604709,62.50,66.70,100.00,100.00
2026-05-13T15:37:53.710519,66.70,100.00,100.00,100.00
2026-05-13T15:37:53.815837,62.50,77.80,100.00,100.00
2026-05-13T15:37:53.921075,66.70,90.00,100.00,100.00
2026-05-13T15:37:54.026072,50.00,75.00,100.00,100.00
2026-05-13T15:37:54.132038,62.50,81.80,100.00,100.00
2026-05-13T15:37:54.238706,75.00,77.80,100.00,100.00
2026-05-13T15:37:54.345333,71.40,75.00,100.00,100.00
2026-05-13T15:37:54.448917,75.00,75.00,100.00,100.00
2026-05-13T15:37:54.552992,55.60,77.80,100.00,100.00
2026-05-13T15:37:54.658983,75.00,66.70,100.00,100.00
2026-05-13T15:37:54.830559,76.90,76.50,100.00,100.00
2026-05-13T15:37:54.937559,87.50,66.70,100.00,100.00
2026-05-13T15:37:55.043802,88.90,100.00,100.00,100.00
2026-05-13T15:37:55.148876,85.70,100.00,100.00,100.00
2026-05-13T15:37:55.254422,88.90,100.00,100.00,100.00
2026-05-13T15:37:55.358121,87.50,100.00,100.00,100.00
2026-05-13T15:37:55.461618,87.50,100.00,100.00,100.00
2026-05-13T15:37:55.565998,77.80,100.00,100.00,100.00
2026-05-13T15:37:55.670084,85.70,100.00,100.00,100.00
2026-05-13T15:37:55.773880,85.70,100.00,100.00,100.00
2026-05-13T15:37:55.877656,88.90,100.00,100.00,100.00
2026-05-13T15:37:55.984050,87.50,100.00,100.00,100.00
2026-05-13T15:37:56.088052,88.90,100.00,100.00,100.00
2026-05-13T15:37:56.192274,85.70,100.00,100.00,100.00
2026-05-13T15:37:56.296776,87.50,100.00,100.00,100.00
2026-05-13T15:37:56.400820,80.00,100.00,100.00,100.00
2026-05-13T15:37:56.568169,92.30,100.00,100.00,100.00
2026-05-13T15:37:56.673122,77.80,66.70,100.00,100.00
2026-05-13T15:37:56.780274,57.10,70.00,100.00,100.00
2026-05-13T15:37:56.887753,71.40,75.00,100.00,100.00
2026-05-13T15:37:56.992082,62.50,62.50,100.00,100.00
2026-05-13T15:37:57.096039,57.10,66.70,100.00,100.00
2026-05-13T15:37:57.203678,50.00,75.00,100.00,100.00
2026-05-13T15:37:57.308166,90.90,90.90,100.00,100.00
2026-05-13T15:37:57.412851,100.00,80.00,100.00,100.00
2026-05-13T15:37:57.519710,100.00,90.90,100.00,100.00
2026-05-13T15:37:57.626552,100.00,90.00,100.00,100.00
2026-05-13T15:37:57.731192,100.00,100.00,100.00,100.00
2026-05-13T15:37:57.911102,100.00,88.90,100.00,100.00
2026-05-13T15:37:58.016081,100.00,100.00,100.00,100.00
2026-05-13T15:37:58.120175,100.00,80.00,100.00,100.00
2026-05-13T15:37:58.227067,100.00,77.80,100.00,100.00
2026-05-13T15:37:58.332494,100.00,87.50,100.00,100.00
2026-05-13T15:37:58.436890,100.00,80.00,100.00,100.00
2026-05-13T15:37:58.542663,100.00,100.00,100.00,100.00
2026-05-13T15:37:58.647845,100.00,100.00,100.00,100.00
2026-05-13T15:37:58.753415,100.00,100.00,100.00,100.00
2026-05-13T15:37:58.859521,100.00,77.80,100.00,100.00
2026-05-13T15:37:58.965719,100.00,75.00,100.00,100.00
2026-05-13T15:37:59.069907,100.00,75.00,100.00,100.00
2026-05-13T15:37:59.175192,100.00,77.80,100.00,100.00
2026-05-13T15:37:59.279770,100.00,88.90,100.00,100.00
2026-05-13T15:37:59.388866,100.00,81.80,100.00,100.00
2026-05-13T15:37:59.641864,100.00,76.00,100.00,100.00
2026-05-13T15:37:59.752756,100.00,100.00,100.00,100.00
2026-05-13T15:37:59.857602,100.00,100.00,100.00,100.00
2026-05-13T15:37:59.962128,100.00,100.00,100.00,100.00
2026-05-13T15:38:00.068459,100.00,100.00,100.00,100.00
2026-05-13T15:38:00.173642,100.00,100.00,100.00,100.00
2026-05-13T15:38:00.278272,100.00,100.00,100.00,100.00
2026-05-13T15:38:00.382921,100.00,100.00,100.00,100.00
2026-05-13T15:38:00.487320,100.00,100.00,100.00,100.00
2026-05-13T15:38:00.593742,100.00,100.00,100.00,100.00
2026-05-13T15:38:00.702785,100.00,100.00,100.00,100.00
2026-05-13T15:38:00.809032,100.00,100.00,100.00,100.00
2026-05-13T15:38:00.913583,100.00,100.00,100.00,100.00
2026-05-13T15:38:01.019853,100.00,100.00,100.00,100.00
2026-05-13T15:38:01.126576,100.00,100.00,100.00,100.00
2026-05-13T15:38:01.300477,100.00,100.00,100.00,100.00
2026-05-13T15:38:01.405725,100.00,100.00,100.00,100.00
