Random waveform, supplied seed
Total number of intervals = 80 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614)
Average QPS expected = 53849
Timestamp start: 1778892408423
Timestamp end: 1778893608713

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      274.8   207.0    74.4   130.3   145.5   240.9   293.3   322.0   344.5   371.3   406.2   475.8   815.5  3018.7  6573.6 108113.6   108181
read      250.8   105.7    74.4   125.0   139.2   231.1   285.7   314.5   335.7   360.3   389.5   430.1   529.0   762.6  1789.7  80431.2    80515
read      279.6   145.3    80.4   136.9   152.1   266.5   316.6   344.5   363.7   384.9   410.6   454.0   576.6  1996.5  3922.9  37250.7    37149
read      257.1   146.6    86.8   155.5   169.9   247.2   275.9   291.8   303.1   316.2   335.8   366.1   458.0  1970.0  7291.8  13376.9    13444
read      257.8   144.7    74.4   125.4   139.6   234.8   292.8   322.1   344.0   368.7   397.6   438.6   555.9  1304.2  5525.7  71909.0    72057
read      254.7   109.2    74.4   125.8   140.1   235.7   293.3   321.6   343.1   366.9   394.6   432.5   522.0   718.7  2004.5  70098.9    70041
read      252.5   118.3    74.4   126.8   140.7   230.7   283.9   313.5   334.9   360.1   390.7   434.3   553.7   934.7  2312.7  90162.4    90162
read      262.6   102.5    74.4   130.9   146.1   252.3   306.2   332.1   350.5   370.1   393.4   426.0   497.0   635.6  2375.6  52008.2    52082
read      277.2   121.4    80.4   150.8   166.6   271.4   309.8   329.9   345.0   362.8   383.9   416.1   505.4  1528.6  3222.7  24343.6    24258
read      257.3   123.9    74.4   126.3   140.5   235.8   292.9   321.7   344.0   368.6   397.2   436.7   549.5  1054.9  3339.1  72093.9    72013
read      261.2   104.6    74.4   129.7   144.6   247.5   304.1   331.8   351.4   372.2   396.4   429.7   504.8   663.9  1865.8  57916.8    58012
read      266.1    98.7    74.4   134.6   150.6   259.7   309.9   334.3   351.2   369.4   391.2   421.4   487.9   620.8  2005.0  45411.8    45398
read      264.1   104.6    74.4   132.3   147.9   254.4   308.0   333.9   351.9   371.0   393.7   425.3   494.3   626.2  2271.1  50108.8    50177
read      279.3   136.3    80.4   139.9   155.6   268.9   316.4   342.7   360.8   380.2   403.1   440.3   544.9  1856.4  3452.7  34430.9    34504
read      292.9   213.3    74.4   127.4   141.7   252.8   317.7   357.7   386.5   421.2   469.1   548.8   911.1  2886.9  5726.4  65957.4    66010
read      253.4   109.6    74.4   125.3   139.5   234.3   289.6   317.6   338.6   362.9   391.8   432.6   536.6   814.7  2417.8  73935.2    73937
