Random waveform, supplied seed
Total number of intervals = 360 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330)
Average QPS expected = 57436
Timestamp start: 1778940805079
Timestamp end: 1778942605451

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      285.3   196.4    74.4   125.1   139.2   244.4   310.2   351.4   383.3   420.5   465.6   537.7   849.7  2341.6  4747.3  70112.8    70041
read      309.6   296.5    74.4   125.9   139.9   238.7   304.4   351.5   394.1   448.3   524.4   677.2  1282.5  4108.6  7663.2  89994.6    90162
read      278.5   160.9    74.4   129.2   143.9   255.5   313.9   347.3   372.1   399.4   432.1   482.0   622.8  2221.7  3893.2  52200.6    52082
read      264.9   100.4    80.4   145.5   161.1   261.5   298.3   316.5   330.3   345.7   367.5   398.3   474.1  1190.3  2374.1  24310.4    24258
read      287.0   214.8    74.4   125.3   139.4   243.9   308.9   350.2   382.2   418.5   464.5   540.6   872.9  3032.6  4755.4  71800.4    72013
read      292.4   182.4    80.4   131.9   146.8   260.0   324.7   363.6   390.9   422.7   463.2   527.2   765.7  2530.1  4404.6  57917.0    58012
read      279.5   143.8    74.4   133.8   149.2   261.1   316.7   347.0   369.5   394.6   424.6   467.9   589.1  1882.4  3544.4  45386.2    45398
read      283.4   159.6    80.4   132.2   147.3   260.1   318.8   352.7   377.3   403.0   435.3   486.2   652.4  2016.2  3768.2  50231.6    50177
read      277.7   135.2    80.4   141.0   156.2   267.4   315.0   340.1   358.4   379.0   403.0   438.9   532.4  1620.2  3095.5  34568.0    34504
read      282.8   177.8    74.4   126.0   140.1   247.0   311.6   351.3   381.4   414.8   457.1   523.6   800.0  2032.0  3997.7  65959.4    66010
read      293.2   242.9    74.4   125.1   139.2   242.0   307.6   350.0   383.8   423.5   473.2   566.3  1075.2  3207.8  7339.6  73750.4    73937
read      279.6   146.4    74.4   129.6   144.2   254.8   315.5   350.0   376.1   404.7   440.3   495.1   665.6  1607.5  3285.7  55027.0    55020
read      272.8   146.3    74.4   128.0   142.0   250.0   309.0   341.3   365.4   392.7   425.4   471.9   609.7  1895.5  3423.9  53441.0    53235
read      266.5   183.1    74.4   128.9   143.0   232.8   286.2   316.2   339.5   367.7   403.3   464.6   804.2  2346.1  5740.3  98026.4    97743
read      227.1   128.4    93.8   152.6   164.2   216.6   240.2   252.6   262.1   272.5   288.0   312.7   390.3  1715.9  6295.1   5387.4     5419
read      251.8    96.9    86.8   153.3   167.8   247.3   276.7   292.0   302.9   315.5   333.0   361.6   426.3  1061.4  3152.8  14643.4    14764
read      229.3   135.2    93.8   149.9   161.5   217.4   243.3   256.4   266.2   276.3   291.7   316.4   404.9  1805.8  7211.7   7488.0     7451
read      280.5   156.4    80.4   133.3   148.7   259.8   317.7   349.3   372.6   398.5   429.7   475.9   594.3  2035.1  4747.3  48060.4    48208
read      258.1    86.7    93.8   154.7   169.8   254.4   284.7   300.2   311.8   324.5   341.7   370.9   442.3  1236.1  2085.8  16195.6    16149
read      297.5   270.7    74.4   126.4   140.5   243.0   309.6   353.7   389.3   431.0   484.9   578.4  1017.7  3789.1  7843.4  78987.8    78989
read      261.9   107.3    80.4   151.8   166.7   257.8   289.9   306.3   317.3   331.5   348.2   378.8   464.8  1384.1  2883.7  18917.0    18886
read      285.4   215.0    80.4   124.8   138.8   239.7   305.3   345.6   378.0   415.8   463.1   539.3   908.5  2881.6  5280.9  75933.4    75954
read      282.3   144.0    80.4   135.5   150.8   263.8   320.5   351.8   374.0   399.1   429.3   471.9   593.4  1815.4  3599.7  44537.0    44409
read      256.4    91.9    86.8   152.7   167.5   253.5   283.4   298.3   310.0   321.9   340.7   368.8   437.5  1079.7  2760.6  16509.6    16431
read      318.7   308.7    74.4   129.5   144.0   248.1   316.5   367.2   409.1   463.7   536.0   682.3  1305.2  3913.0  7882.1  85809.2    85707
read      284.7   169.7    80.4   129.0   143.4   254.4   317.1   354.2   382.3   414.4   453.8   511.9   728.2  2117.3  3708.3  57953.8    58253
read      268.9   221.9    74.4   129.2   143.5   235.0   287.1   316.0   338.2   365.3   399.1   456.0   768.2  3193.2  7837.6 104010.0   103867
read      268.7    96.7    86.8   152.1   168.3   268.4   301.6   317.9   330.6   344.5   365.9   396.1   460.5   686.2  2820.3  21556.0    21604
read      290.1   304.9    74.4   127.6   141.6   235.6   292.0   325.2   351.3   385.1   430.3   526.1  1341.2  4030.2  7798.4  90425.8    90401
read      255.6   119.6    74.4   127.4   140.9   231.4   285.3   315.0   337.3   364.0   396.7   444.4   596.9  1196.3  2360.8  84551.4    84467
read      254.2   121.1    74.4   129.1   143.1   231.1   281.9   310.3   331.2   356.6   389.8   436.7   583.9  1271.0  2365.2  99669.8    99700
read      276.3   101.7    80.4   146.5   162.5   274.1   316.0   337.5   352.8   370.8   393.5   426.2   497.6   709.3  2196.6  32115.8    32052
read      260.7    97.6    93.8   151.2   166.3   257.2   289.1   305.7   317.0   331.8   349.7   380.3   453.0  1246.1  2640.4  18187.4    18173
read      281.0   191.6    74.4   125.3   139.2   243.9   308.1   346.3   375.9   410.3   452.3   516.9   778.1  2406.1  5728.5  67780.4    67789
read      285.5   187.0    80.4   131.7   146.6   258.5   317.6   351.4   376.5   403.7   437.6   489.5   685.9  2657.8  4684.5  51788.8    51929
read      315.4   292.4    74.4   128.1   142.2   245.7   312.8   360.0   399.7   451.3   521.4   675.3  1474.9  3501.0  7378.3  83922.8    83850
read      274.5   214.3    93.8   151.7   167.1   261.2   293.9   311.2   322.9   339.4   361.0   396.8   627.0  2868.8  7899.9  18701.4    18614
read      272.3   118.7    80.4   142.8   158.3   266.6   308.6   330.2   345.3   364.6   387.5   420.2   499.5  1383.4  2917.3  29361.8    29315
read      277.2   239.8    80.4   131.4   146.2   238.8   290.2   318.7   340.9   368.0   402.9   464.9  1023.2  3339.8  7559.0 108009.8   108090
read      273.4    91.1    74.4   149.5   165.3   272.6   310.4   329.5   342.9   360.5   382.0   413.7   480.4   637.3  2084.6  27066.0    27024
read      279.4   170.9    80.4   130.7   145.2   255.2   313.4   345.3   369.3   395.9   428.3   476.0   639.7  2399.9  4666.8  49871.2    49907
read      230.7   113.7    93.8   150.6   162.2   222.1   248.5   262.2   271.4   283.2   296.9   320.9   396.6  1258.4  4139.2   9170.4     9150
read      280.6   129.7    80.4   143.0   158.8   270.3   317.2   342.4   360.8   381.5   405.8   445.0   549.7  1570.1  2704.8  34200.2    34328
read      277.1   143.8    74.4   130.0   144.7   254.3   313.3   345.9   371.5   398.5   431.5   481.9   622.0  1737.1  2953.6  51890.8    51881
read      247.6   103.1    86.8   150.5   164.7   242.8   272.2   287.5   297.5   310.9   326.4   352.3   415.7  1198.9  2483.3  14603.0    14569
read      375.8   425.6    74.4   135.5   151.5   269.2   344.7   399.4   445.2   507.5   623.1   900.7  2489.8  4648.8  7987.3  81451.2    81517
read      406.9   542.7    80.4   136.0   152.1   277.4   361.0   418.5   464.8   530.1   654.9   967.3  3174.5  6025.9 11465.4  78749.0    78694
read      267.6   206.3    74.4   128.9   142.8   234.0   287.6   317.8   340.8   369.4   404.8   464.0   758.7  3018.6  7625.4  93424.0    93409
read      278.1   103.7    80.4   141.8   157.5   270.8   319.1   344.1   362.7   383.8   409.5   448.8   536.6   796.8  1955.9  39010.0    39093
read      272.1   152.6    93.8   154.1   170.5   266.2   298.8   315.7   328.2   342.9   364.3   396.7   487.3  1714.0  7630.7  18747.0    18729
read      320.1   333.9    74.4   129.4   144.0   254.2   321.7   367.1   401.0   443.6   501.3   630.8  1523.5  4676.7  7921.4  71004.0    70818
read      272.0   125.3    80.4   151.1   166.5   264.9   300.8   319.2   333.6   349.5   371.5   403.9   494.8  1983.8  3110.5  22129.2    21942
read      269.4   216.9    74.4   129.1   143.2   234.2   287.8   317.6   340.5   368.3   403.7   463.1   804.2  3017.0  7518.8  91626.0    91810
read      277.0   108.4    80.4   141.2   156.7   269.6   319.0   343.8   362.2   382.8   407.0   443.6   525.4   739.2  2781.2  39634.8    39588
read      286.6   169.7    80.4   138.8   153.8   267.2   320.9   350.2   372.1   396.8   427.2   471.3   607.9  2420.4  5036.9  40970.4    40957
read      292.9   197.9    80.4   129.8   144.1   255.2   319.6   360.6   390.7   425.2   468.9   541.8   843.3  2562.1  4820.9  62598.8    62645
read      255.8    92.1    86.8   152.8   167.8   251.1   281.9   297.1   309.1   321.0   339.9   369.0   443.7  1333.1  2643.7  15448.2    15539
read      274.6   226.0    74.4   130.7   145.5   237.5   289.0   317.9   340.1   367.5   403.1   465.0   943.6  3318.5  7105.1 107352.0   107672
read      277.0   107.3    80.4   145.0   161.2   273.1   316.4   338.4   354.2   372.5   396.2   430.4   506.9   868.9  2743.9  32908.4    32954
read      281.0   172.9    80.4   128.8   142.8   251.5   313.7   349.1   376.2   405.4   442.2   500.0   697.3  2313.1  4614.1  58893.4    58866
read      273.6   132.0    80.4   149.9   165.4   268.0   306.1   325.4   339.5   356.6   378.0   411.5   498.7  1198.5  5143.4  23789.8    23739
read      280.8   151.0    74.4   130.4   145.1   255.2   315.9   351.2   377.3   406.2   441.6   497.1   671.4  1770.5  3131.7  54591.4    54701
read      289.2   187.1    74.4   129.2   143.6   254.2   317.7   356.8   386.2   420.3   461.8   530.6   800.8  2292.2  4862.2  60642.2    60706
read      300.6   255.4    74.4   128.2   142.3   248.8   315.1   359.1   393.3   433.6   486.4   579.8  1041.5  3404.9  7550.4  72310.0    72350
read      286.4   194.1    74.4   128.4   143.0   253.0   315.1   351.9   379.2   410.3   448.7   507.7   810.8  2735.4  4134.0  58468.2    58661
read      279.5   117.3    80.4   142.0   157.8   270.3   317.8   343.4   362.2   383.3   408.4   447.5   544.4  1212.5  2726.7  34920.4    34912
read      266.0   174.3    74.4   130.4   144.8   236.1   288.0   316.7   338.7   365.4   399.9   456.9   738.5  2255.6  5330.5 103346.6   103268
read      276.2   105.8    80.4   141.4   157.0   269.6   317.5   341.9   359.9   380.3   404.6   441.9   521.1   748.7  1997.8  38652.0    38703
