Random waveform, supplied seed
Total number of intervals = 450 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330, 64301, 11203, 7291, 87477, 77485, 42055, 26865, 94592, 66869, 17835, 55977, 82437, 15775, 87559, 105401, 88752, 94531, 101303, 86640, 84818, 20221, 43599, 52779, 89855, 48532, 107423, 46535, 47535, 49633, 30334, 17207, 106074, 48912, 96483, 39228, 92350, 85084, 81993, 101617, 16730, 71079, 108942, 55406, 42279, 21876, 34140, 42897, 18462, 100375, 41347, 101594, 47486, 73393, 51134, 58201, 71020, 72071, 93446, 28724, 59269, 74624, 52368, 9687, 44165, 6895, 55457, 61164, 108384, 33319, 97895, 39720, 68554, 86849, 30264, 100754, 98098, 86028, 93054, 42348, 29490, 18187, 95113, 8570, 62285, 52582, 34260, 59493, 58208, 93458, 18056)
Average QPS expected = 58024
Timestamp start: 1778920557416
Timestamp end: 1778922357810

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      287.0   218.6    74.4   124.2   138.5   242.3   308.8   348.6   382.3   423.4   473.4   548.4   803.6  3207.1  5690.7  74085.0    74055
read      273.2   147.8    80.4   127.8   141.9   250.7   310.7   341.2   364.4   391.4   425.0   472.0   618.7  1785.8  3932.4  51350.5    51197
read      280.4   182.5    74.4   126.1   140.5   249.1   313.0   346.9   373.8   405.0   445.4   503.9   724.4  2186.8  5825.8  59296.8    59442
read      270.1   114.1    80.4   137.7   152.3   262.3   310.8   333.8   349.5   369.5   394.1   429.3   507.9  1288.5  2439.3  35812.5    35654
read      282.9   199.6    74.4   122.7   136.9   236.7   303.5   344.4   379.5   421.4   473.0   550.5   840.7  2628.5  4386.3  78742.8    78747
read      270.2   140.0    74.4   130.7   145.6   255.1   309.0   335.3   354.2   376.4   403.7   445.7   549.3  1822.6  4155.4  42427.5    42212
read      276.1   158.3    74.4   127.8   142.0   252.5   312.7   343.9   368.2   396.4   430.3   480.0   626.1  1989.8  3836.3  52554.5    52488
read      273.3   131.2    74.4   137.2   151.9   262.8   312.6   337.0   354.4   374.8   401.3   437.7   537.2  1434.7  4086.2  36939.5    36950
read      256.1    87.1    86.8   151.6   166.7   252.3   284.9   300.6   312.2   324.9   342.1   370.2   434.4  1102.0  2395.2  16732.2    16762
read      292.5   247.7    74.4   124.2   138.6   239.7   307.4   349.4   385.8   429.7   485.8   573.6   927.3  3510.7  7433.6  79447.8    79473
read      281.3   184.0    74.4   125.6   140.1   247.2   311.1   346.2   373.8   405.8   446.9   508.4   797.4  2380.6  4271.4  61436.2    61431
read      299.8   256.7    74.4   124.2   138.7   237.4   304.2   348.6   389.9   443.0   510.2   626.1  1146.4  3216.1  7160.3  86885.8    87172
read      286.3   254.1    74.4   131.9   147.7   246.9   300.7   330.7   353.4   382.3   421.5   491.9   936.4  3569.0  7400.4 108112.5   108181
read      256.6   115.7    68.9   126.9   141.3   234.1   290.8   319.7   340.5   365.8   397.5   443.8   562.7   932.3  2820.0  80620.8    80515
read      277.1   138.3    74.4   138.8   154.5   266.2   316.0   339.4   356.4   376.0   402.3   443.5   552.0  1845.9  3954.7  37186.5    37149
read      258.0   161.6    93.8   155.7   170.5   247.9   279.1   294.6   306.0   318.0   335.3   362.7   458.8  2027.2  7844.1  13456.2    13444
read      273.8   133.6    74.4   124.5   138.9   242.4   306.0   342.3   372.8   409.7   456.6   524.6   687.0   965.6  1939.1  71938.2    72057
read      270.0   131.8    74.4   123.4   138.1   238.9   302.5   338.5   368.1   403.6   448.2   512.3   660.9   994.8  1812.0  70130.5    70041
read      258.4   125.7    74.4   126.3   141.0   232.8   288.0   317.4   338.9   365.3   400.0   458.8   650.9  1077.4  3030.9  90110.8    90162
read      264.3    97.5    74.4   132.2   147.5   254.7   309.3   334.0   350.6   371.1   396.2   431.4   504.4   625.4   864.6  51998.0    52082
read      271.9    94.2    86.8   151.0   167.6   272.2   307.9   325.0   337.2   351.1   370.8   400.7   467.2   640.1  2861.2  24372.5    24258
read      272.3   135.5    74.4   124.8   139.2   240.7   304.4   340.7   370.5   408.9   454.4   520.7   666.1   974.5  1968.7  72013.2    72013
read      289.3   207.5    74.4   129.0   143.6   253.7   317.4   352.8   379.9   413.5   454.7   520.5   840.5  2777.2  7034.4  58232.2    58012
read      286.9   150.2    74.4   136.1   151.4   267.3   325.0   356.3   379.2   404.9   438.4   489.8   628.2  1824.0  3997.4  45492.5    45398
read      279.2   166.9    80.4   131.2   146.2   256.2   315.9   346.1   368.9   395.7   427.5   471.9   602.3  2392.5  4124.2  50080.0    50177
read      271.8   121.8    74.4   138.9   153.5   263.0   311.0   333.9   349.5   368.5   393.2   429.4   523.2  1616.6  3335.4  34514.2    34504
