Random waveform, supplied seed
Total number of intervals = 900 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330, 64301, 11203, 7291, 87477, 77485, 42055, 26865, 94592, 66869, 17835, 55977, 82437, 15775, 87559, 105401, 88752, 94531, 101303, 86640, 84818, 20221, 43599, 52779, 89855, 48532, 107423, 46535, 47535, 49633, 30334, 17207, 106074, 48912, 96483, 39228, 92350, 85084, 81993, 101617, 16730, 71079, 108942, 55406, 42279, 21876, 34140, 42897, 18462, 100375, 41347, 101594, 47486, 73393, 51134, 58201, 71020, 72071, 93446, 28724, 59269, 74624, 52368, 9687, 44165, 6895, 55457, 61164, 108384, 33319, 97895, 39720, 68554, 86849, 30264, 100754, 98098, 86028, 93054, 42348, 29490, 18187, 95113, 8570, 62285, 52582, 34260, 59493, 58208, 93458, 18056, 94134, 37808, 53481, 25666, 108853, 41576, 70282, 45769, 92383, 12100, 67747, 68933, 63242, 72993, 51022, 67069, 24895, 68588, 42706, 49479, 64792, 73879, 31893, 74262, 57246, 91617, 55173, 108633, 15720, 99961, 102613, 57169, 56950, 49938, 5383, 39719, 36653, 69482, 46749, 65109, 46501, 109480, 69433, 58157, 70737, 34617, 77563, 90036, 36689, 46832, 104903, 14153, 21674, 5689, 37781, 15507, 102064, 71340, 79815, 44352, 109562, 86219, 47335, 41962, 45802, 13389, 95780, 87844, 55903, 100902, 70988, 53831, 26948, 32347, 41050, 56197, 94617, 71839, 79082, 107630, 60164, 97878, 63680, 73888, 65499, 96906, 103287, 49664, 32535, 46477, 7459, 74137, 57061, 34213, 7432, 41605, 32998, 61636, 64695, 14063, 91302, 6064, 41354, 19863, 19488, 14040, 19538, 20199, 106657, 92457, 92780, 68203, 81753, 57748, 21027, 49680, 82042, 93691, 45291, 30437, 67422, 69956, 35404, 80225, 105585, 20088, 12672, 15696, 25951, 65007, 10189, 78008, 12678, 15922, 41774, 38788, 34559, 54825, 42697, 12669, 70047, 96137, 92934, 20597, 66597, 59987, 58456, 59958, 98221, 55912, 39018, 18747, 60013, 85584, 84809, 85435, 94907, 16437, 78505, 77219, 86414, 73427, 100497, 96416, 71637, 33216, 58699, 53809, 72797, 107267, 55877, 70507, 46741, 36507, 30697, 25261, 25212, 33805, 76345, 95558, 28428, 21673, 89018, 46753, 34034, 47329, 56893, 38690, 79988, 107429, 43713, 76624, 71700, 40703, 95489, 18531, 99369, 29286, 42988, 69249, 7889, 51783, 38634, 86204, 109534, 45136, 59949, 61681, 76329, 44322, 20698, 84853, 75889, 98396, 53818, 26200, 54761, 12268, 52324, 106440, 7154, 87362, 43716, 26737, 41596, 85490, 77612, 78124, 69632, 39180, 15803, 36987, 19833, 46567, 57368, 36003, 68916, 93229, 46632, 93663, 106418, 60496, 109057, 96861, 86255, 25686, 17483, 29211, 55328, 87592, 23882, 44790, 12236, 42928, 103959, 97347, 68379, 92596, 10055, 29634, 9324, 30076, 100150, 27527, 95171, 40523, 11422, 9200, 42816, 10698, 22301, 48159, 39987, 33067, 62704, 52778, 75981, 74522, 14533, 5566, 78062, 82399, 108638, 93541, 47145, 109796, 26597, 7034, 72616, 13584, 19750, 109139, 15150, 74389, 87266, 108170, 103631, 44587, 66411, 89167, 35723, 85827, 78806, 89641, 14186, 52308, 56743, 38302, 71662, 36015, 65048, 72989, 76390, 24409, 85530, 8346, 69627, 70266, 89525, 70975, 46633, 16963, 109556, 91124, 51505, 93804, 58474, 43487, 61792, 59548, 43635, 27536, 42828, 109424, 78273, 60279, 35178, 67279, 80752, 35012, 7936, 8578, 89696, 5569, 26905, 42389, 84689, 59305, 44512, 72395, 74619, 67302, 57822, 8117, 106178, 25089, 68848, 98941, 78157, 109857, 108875, 86646, 83239, 51061, 89906, 56601, 71203, 95942, 71622, 97182, 27718, 46519, 83197, 79080, 69401, 45684, 18120, 21245, 39039, 67458, 42773, 20690, 63440, 41615, 97229, 86249, 20807, 26130, 30510, 43868, 55324, 20437, 9548, 12101, 72073, 21310, 90755, 51252, 53070, 48181, 97336, 91976, 94742, 66079, 79328, 45235, 35310, 76589, 107175, 78127, 13331, 59382, 87477, 92020, 109297, 42293, 52962, 23492, 12594, 69120, 57144, 57232, 71593, 40799, 29614, 106611, 50009, 47727, 15204, 50703, 60979, 37662, 16932, 100183, 69175, 27515, 106411, 49629, 63537, 88081, 55527, 69558, 60702, 13487, 67037, 8281, 34986, 82336, 101465, 82733)
Average QPS expected = 57816
Timestamp start: 1778515726429
Timestamp end: 1778517526965

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      237.0    80.2   101.3   158.9   172.2   228.3   249.7   262.4   271.4   283.9   300.7   337.4   434.3   987.6  3068.6   6830.5     6927
read      334.2   242.9    80.4   131.7   148.0   282.6   375.7   426.4   460.6   499.9   546.7   628.6  1025.1  3073.0  7111.9  52601.5    52892
read      353.6   367.4    80.4   133.7   150.0   258.8   328.8   377.8   422.2   486.0   594.8   822.8  2216.8  3548.3  7874.1  98742.0    98921
read      256.4   107.1    74.4   127.3   141.4   241.1   289.8   319.8   342.0   365.5   394.0   435.3   527.3   685.4  2147.6  61010.0    61129
read      259.5    85.0    80.4   137.3   153.1   255.3   292.6   314.9   332.0   350.9   372.0   405.4   471.6   590.3   979.1  40553.0    40613
read      260.8   103.7    74.4   130.8   145.8   249.9   295.4   325.0   345.5   366.7   393.2   432.3   511.3   674.4  2056.4  53194.0    53226
read      260.4    96.3    80.4   139.0   154.9   255.8   291.7   313.6   330.2   348.7   370.2   401.1   470.5   790.0  2506.5  38386.0    38560
read      257.8   126.0    74.4   125.4   139.5   232.4   284.6   317.6   342.3   370.8   407.7   464.2   611.9  1095.3  2515.2 103622.5   103465
read      257.1   126.5    74.4   126.1   140.1   232.7   284.6   317.2   342.0   370.1   405.7   460.2   586.1  1070.5  2416.8 104599.0   104758
read      253.0   113.5    74.4   123.8   137.9   229.5   281.2   313.2   337.8   365.6   400.2   454.0   582.1   948.2  1585.5  94661.0    94759
read      260.0    99.8    74.4   138.8   154.5   255.9   291.4   313.0   329.3   347.3   369.5   401.6   471.1   608.9  2152.1  37927.0    37799
read      231.9    89.3    93.8   160.8   174.1   225.4   243.6   253.7   262.6   272.3   286.7   311.1   392.6  1007.3  3582.9   8349.5     8296
read      258.5   121.8    74.4   127.1   141.1   238.6   289.2   321.2   345.2   370.1   401.1   448.7   552.0  1005.0  3859.4  69072.5    69443
read      235.4    66.3    93.8   156.4   172.5   230.6   251.2   263.0   271.1   281.6   295.0   320.5   389.2   932.0  2472.1  12465.5    12517
read      261.9    95.1    86.8   136.4   151.3   254.9   294.8   320.6   338.9   359.0   382.6   418.0   497.7   690.5  1985.9  43489.0    43591
read      251.5   134.0    86.8   152.9   170.6   247.0   271.3   284.9   294.2   308.0   326.0   356.5   421.4   951.0  7786.1  20494.5    20430
read      254.4   118.6    74.4   124.8   138.8   230.5   281.6   313.3   337.8   365.7   400.2   455.3   589.0  1002.4  2547.2  93324.0    93758
read      232.3    62.6    93.8   157.8   173.3   227.5   246.8   257.5   266.5   275.6   290.9   316.8   387.9   960.2  1881.8  10446.5    10485
read      241.7   100.4    86.8   154.2   171.3   237.4   259.7   271.8   281.3   292.4   309.4   338.5   403.0   886.7  3162.1  16464.0    16518
read      254.6   124.3    74.4   125.2   139.1   233.1   284.2   315.6   341.2   367.9   400.2   451.1   550.3   793.8  2132.5  83258.0    83230
read      225.5    91.8   109.4   157.0   168.7   216.4   233.7   244.2   251.4   261.3   274.0   300.7   441.4  1161.3  3166.8   5462.5     5484
read      259.4    99.0    80.4   131.4   145.8   246.9   293.6   322.7   343.6   365.7   393.1   433.2   513.6   673.6  1914.4  55280.5    55611
read      249.4    88.6    86.8   153.1   170.4   246.1   270.1   283.7   293.4   307.2   325.7   356.7   419.2   572.9  4027.6  20729.5    20774
read      258.2   128.7    80.4   127.1   141.0   234.1   286.9   319.6   344.3   371.9   407.1   461.5   578.4   929.1  1965.7  96493.0    96726
read      255.3    77.4    86.8   142.4   158.6   252.4   284.0   301.2   316.3   334.5   355.8   385.4   452.5   568.9  1161.0  32457.0    32442
read      256.9   113.7    80.4   126.8   140.5   237.0   289.1   321.1   345.5   371.2   402.3   450.5   544.1   780.1  1674.3  72781.0    73039
read      254.8   109.4    74.4   125.1   139.4   234.5   286.4   317.9   342.2   368.6   400.6   447.9   546.1   768.3  1982.1  74060.5    74055
read      260.5    99.7    74.4   132.1   146.9   249.7   294.5   323.4   344.6   366.5   392.5   430.4   512.5   668.9  1584.3  51361.5    51197
read      258.0   130.0    80.4   128.4   142.6   242.3   290.2   319.1   340.6   363.6   391.9   433.0   520.8  1041.7  3976.3  59221.0    59442
read      260.6    84.8    74.4   140.5   156.7   256.5   291.1   312.7   329.3   347.7   370.1   402.5   471.8   589.4  1267.6  35839.0    35654
read      255.0   112.7    80.4   125.0   139.2   233.2   285.1   317.1   341.7   368.4   400.8   450.9   558.0   966.4  2144.7  78700.5    78747
read      260.5    95.8    80.4   137.7   152.8   254.0   292.8   317.3   335.5   355.0   376.9   413.1   490.4   629.7  3128.2  42171.0    42212
read      261.0   103.9    74.4   132.4   147.2   250.1   295.4   323.8   344.0   365.7   392.4   430.8   506.5   661.8  3281.8  52319.5    52488
read      258.8    87.0    86.8   139.8   155.5   255.1   289.8   310.9   327.4   346.3   368.3   400.8   469.1   587.2  1453.5  36966.0    36950
read      245.1    68.3    80.4   155.3   173.6   241.1   263.7   275.2   285.5   295.9   314.3   344.1   418.3   917.7  1936.4  16635.5    16762
read      255.1   111.2    74.4   125.2   139.1   233.4   285.8   317.9   343.0   369.1   401.1   451.7   568.5   805.6  1622.3  78952.0    79473
read      260.7   157.9    80.4   129.5   143.3   243.4   292.4   323.5   345.6   368.3   395.9   435.8   524.2   818.3  7223.0  61475.0    61431
read      253.1   124.6    74.4   123.9   137.8   230.3   281.8   313.2   337.4   364.6   398.0   450.4   569.8   927.4  4029.2  87111.0    87172
read      264.9   145.6    74.4   128.7   142.9   237.6   291.2   325.4   350.2   379.5   417.5   477.4   630.2  1193.4  4219.3 108196.5   108181
read      252.0   105.9    74.4   124.1   138.2   231.8   283.1   314.5   338.3   364.2   396.0   445.1   548.6   744.0  1296.3  80664.5    80515
read      258.1    88.6    80.4   137.2   153.0   254.4   290.0   311.5   327.8   345.8   368.3   401.5   468.8   569.3  1769.3  37522.5    37149
read      235.6    70.3    86.8   155.4   171.2   231.7   251.7   263.1   270.8   281.1   295.0   320.3   384.2   937.2  2531.4  13623.0    13444
read      256.5   108.3    80.4   127.4   140.7   236.8   287.8   319.0   342.9   368.7   400.6   450.0   549.9   812.8  1600.2  72090.5    72057
read      255.5   110.8    80.4   126.7   140.4   236.8   287.8   318.2   342.2   367.1   396.9   442.1   540.0   780.9  2775.0  69731.0    70041
read      259.5   136.7    80.4   126.2   140.0   233.9   286.6   319.9   345.4   373.1   408.4   462.3   594.1  1550.0  3921.6  89896.5    90162
read      258.7    97.7    80.4   131.4   146.0   248.3   293.9   322.4   342.5   363.9   389.1   425.6   502.0   634.3  1559.8  51910.5    52082
read      251.9   101.4    80.4   147.6   164.5   248.3   275.1   289.9   300.6   317.0   338.0   367.5   431.4   701.1  4117.7  24293.0    24258
read      255.3   109.5    80.4   125.3   139.3   235.8   287.4   319.8   343.1   369.2   400.6   446.4   540.3   774.8  1237.6  71924.5    72013
read      258.9   104.7    74.4   129.7   144.1   244.9   293.3   322.9   345.1   367.4   395.3   435.7   524.7   676.2  1727.3  57924.5    58012
read      260.2    95.6    80.4   134.6   149.8   252.4   293.8   319.7   338.7   359.1   383.3   421.2   500.9   633.4   978.6  45678.0    45398
read      261.8   117.0    80.4   131.5   146.4   250.4   294.8   322.8   343.3   364.8   391.3   430.9   508.8  1007.1  3437.4  50313.0    50177
read      259.2    80.9    80.4   140.8   157.4   256.3   289.8   310.1   325.8   344.1   365.6   397.6   468.0   606.6  1041.1  34561.0    34504
